#  time, acc(x, y, z), gyro(x, y, z)
16.136927, -7.881712, -0.842759, 2.863465, -0.221575, 0.030893, 0.369647
16.140594, -7.766790, -0.670376, 2.882619, -0.254598, -0.027697, 0.450607
16.149064, -7.450756, -0.009577, 3.131616, -0.280165, -0.099070, 0.520914
16.152930, -7.211336, 0.392649, 3.323152, -0.287621, -0.144876, 0.560329
16.156553, -6.904878, 0.823605, 3.399766, -0.287621, -0.171508, 0.564590
16.160550, -6.550536, 1.235408, 3.342306, -0.292948, -0.189617, 0.536893
16.169011, -6.100426, 1.896208, 3.208230, -0.305731, -0.232228, 0.474043
16.173073, -6.119579, 2.097321, 3.169923, -0.333428, -0.290817, 0.376038
16.176872, -6.167464, 2.240973, 3.265691, -0.392017, -0.343015, 0.271642
16.180739, -6.119579, 2.221819, 3.505111, -0.472977, -0.336624, 0.180030
16.188975, -5.880159, 1.886631, 4.003105, -0.545415, -0.281230, 0.099070
16.193029, -5.956774, 1.666364, 4.137180, -0.579504, -0.232228, 0.031958
16.196833, -6.110003, 1.446098, 4.213795, -0.576308, -0.233293, -0.021305
16.200696, -6.282385, 1.216254, 4.194642, -0.526241, -0.306796, -0.058590
16.208966, -6.560112, 0.651223, 4.280833, -0.451672, -0.392017, -0.085221
16.212790, -6.617573, 0.421380, 4.299986, -0.400539, -0.454868, -0.077764
16.216816, -6.761226, 0.248997, 4.252102, -0.364320, -0.491087, -0.057524
16.220453, -6.914454, 0.114922, 4.127604, -0.360059, -0.509196, -0.026632
16.228919, -7.240066, -0.067038, 3.964798, -0.377104, -0.525175, 0.010653
16.232979, -7.316680, -0.134075, 3.964798, -0.416518, -0.543285, 0.055394
16.236776, -7.278373, -0.134075, 4.070143, -0.458064, -0.551807, 0.112918
16.240409, -7.201759, -0.114922, 4.118027, -0.476173, -0.533697, 0.162985
16.248889, -7.019799, 0.086191, 4.223372, -0.479369, -0.520914, 0.198139
16.252750, -6.933608, 0.248997, 4.165911, -0.468716, -0.528371, 0.229032
16.256414, -6.856994, 0.411803, 4.108450, -0.455933, -0.537959, 0.248207
16.260605, -6.722919, 0.622492, 3.983952, -0.454868, -0.552872, 0.258859
16.268365, -6.282385, 1.120486, 3.687071, -0.437824, -0.573112, 0.252468
16.272565, -6.014235, 1.244985, 3.495534, -0.450607, -0.614658, 0.215183
16.276560, -5.822699, 1.407791, 3.361459, -0.499609, -0.682835, 0.151268
16.280560, -5.832275, 1.532289, 3.409343, -0.558199, -0.761664, 0.092678
16.288822, -6.023811, 1.675941, 4.405331, -0.665790, -0.814927, 0.040480
16.292685, -5.937620, 1.666364, 5.104438, -0.757403, -0.797883, -0.003196
16.296714, -5.861006, 1.685518, 5.899313, -0.818123, -0.720119, -0.038350
16.300515, -5.669470, 1.714248, 6.607996, -0.818123, -0.629571, -0.072438
16.308816, -5.410896, 1.733402, 7.900866, -0.770186, -0.553937, -0.124636
16.312840, -5.334281, 1.618480, 8.389283, -0.653007, -0.496413, -0.172573
16.316897, -5.391742, 1.532289, 8.695741, -0.487891, -0.459129, -0.217314
16.320503, -5.382165, 1.426944, 8.963891, -0.305731, -0.432497, -0.249272
16.328755, -5.410896, 1.034295, 9.078813, -0.119310, -0.406931, -0.267381
16.332600, -5.592855, 0.814029, 9.069236, 0.055394, -0.387756, -0.283360
16.336658, -5.956774, 0.632069, 8.916007, 0.190682, -0.356864, -0.278034
16.340263, -6.215348, 0.459687, 8.801085, 0.290817, -0.302535, -0.240750
16.348775, -6.282385, 0.220267, 8.571242, 0.339819, -0.203466, -0.202400
16.352770, -6.215348, 0.105345, 8.408437, 0.363255, -0.076699, -0.156594
16.356424, -6.272809, 0.038307, 8.073248, 0.376038, 0.047937, -0.116114
16.360220, -6.311116, -0.019154, 7.661446, 0.365386, 0.133158, -0.073503
16.368704, -6.301539, -0.047884, 6.962338, 0.364320, 0.193878, -0.043676
16.372544, -6.435614, -0.028730, 6.607996, 0.352603, 0.219444, -0.001065
16.376211, -6.502652, 0.047884, 6.301539, 0.327036, 0.252468, 0.045806
16.380176, -6.454768, 0.143652, 6.033388, 0.299339, 0.295078, 0.094809
16.388688, -5.947197, 0.488417, 5.401319, 0.256729, 0.316384, 0.123571
16.392507, -5.640739, 0.718261, 5.161899, 0.217314, 0.325971, 0.133158
16.396167, -5.544971, 0.928950, 4.979939, 0.186421, 0.321710, 0.105461
16.400167, -5.219360, 0.957681, 4.855441, 0.164051, 0.295078, 0.083091
16.408662, -5.516241, 1.101333, 4.711789, 0.157659, 0.281230, 0.054328
16.412460, -5.363012, 1.072602, 4.702212, 0.171508, 0.233293, 0.034088
16.416133, -5.286397, 1.091756, 4.663905, 0.213053, 0.178964, 0.010653
16.420322, -5.315128, 1.120486, 4.711789, 0.253533, 0.123571, -0.014914
16.428643, -5.401319, 1.072602, 4.817134, 0.299339, 0.078830, -0.047937
16.432453, -5.535394, 0.995988, 4.903325, 0.324906, 0.037284, -0.068177
16.436281, -5.516241, 0.928950, 4.970363, 0.343015, 0.020240, -0.068177
16.440280, -5.487510, 0.900220, 5.066131, 0.331297, 0.047937, -0.085221
16.448614, -5.382165, 0.890643, 5.114015, 0.311057, 0.093743, -0.096939
16.452409, -5.401319, 0.919373, 5.085284, 0.276969, 0.121440, -0.099070
16.456079, -5.353435, 0.976834, 5.190629, 0.259925, 0.133158, -0.101200
16.460070, -5.276821, 1.053449, 5.238513, 0.253533, 0.140615, -0.111853
16.468444, -5.046977, 1.158794, 5.583278, 0.250337, 0.119310, -0.126766
16.472366, -5.037400, 1.197101, 5.813122, 0.247141, 0.106526, -0.155529
16.476122, -5.056554, 1.235408, 6.167464, 0.236489, 0.120375, -0.172573
16.480030, -5.066131, 1.273715, 6.579266, 0.218379, 0.191748, -0.200270
16.488425, -5.066131, 1.379060, 7.230489, 0.213053, 0.319579, -0.205596
16.492322, -4.893748, 1.522712, 7.364564, 0.220510, 0.469782, -0.230097
16.496091, -4.730943, 1.570596, 7.326257, 0.246076, 0.606135, -0.276969
16.500183, -4.769250, 1.637634, 7.096414, 0.288687, 0.699879, -0.334493
16.508388, -4.730943, 1.484405, 6.588843, 0.337689, 0.755273, -0.399474
16.512313, -4.759673, 1.273715, 6.387730, 0.380299, 0.781904, -0.454868
16.516091, -4.817134, 1.053449, 6.234501, 0.418649, 0.804275, -0.495348
16.520143, -4.893748, 0.766145, 6.177041, 0.442085, 0.834102, -0.514523
16.528346, -5.315128, 0.383072, 6.320693, 0.472977, 0.869256, -0.506001
16.532269, -5.497087, 0.268151, 6.502652, 0.509196, 0.908671, -0.472977
16.536056, -5.621585, 0.143652, 6.569689, 0.572047, 0.948085, -0.421845
16.539939, -5.592855, 0.067038, 6.722919, 0.665790, 0.996022, -0.392017
16.548509, -5.602432, 0.076614, 6.627151, 0.772317, 1.047155, -0.356864
16.552237, -5.621585, 0.134075, 6.406884, 0.869256, 1.097222, -0.337689
16.556071, -5.544971, 0.172383, 6.062119, 0.952346, 1.153681, -0.320645
16.559897, -5.439626, 0.258574, 5.679047, 1.001349, 1.223989, -0.330232
16.568296, -5.324705, 0.316035, 4.692636, 1.002414, 1.287905, -0.357929
16.572216, -5.286397, 0.277727, 4.118027, 0.966195, 1.331581, -0.372843
16.575994, -5.248090, 0.239420, 3.591303, 0.882039, 1.349690, -0.384560
16.580048, -5.267244, 0.220267, 3.189077, 0.776578, 1.339037, -0.400539
16.588246, -5.238513, 0.181959, 2.537854, 0.649811, 1.292166, -0.418649
16.592176, -5.410896, 0.162806, 2.375048, 0.506001, 1.217597, -0.433563
16.595974, -5.544971, 0.105345, 2.413355, 0.338754, 1.167530, -0.444215
16.600038, -5.717354, 0.095768, 2.576161, 0.155529, 1.172856, -0.449542
16.608156, -5.793968, 0.134075, 3.131616, -0.022371, 1.226119, -0.442085
16.612331, -5.698200, 0.172383, 3.438074, -0.167247, 1.308145, -0.435693
16.615782, -5.612009, 0.248997, 3.773262, -0.278034, 1.406149, -0.443150
16.619994, -5.535394, 0.277727, 4.050989, -0.301470, 1.492435, -0.462325
16.628342, -5.774815, 0.095768, 4.673482, -0.229032, 1.564873, -0.478304
16.632123, -6.110003, -0.038307, 4.778827, -0.059655, 1.600027, -0.469782
16.635934, -6.464345, -0.143652, 4.635174, 0.196009, 1.561678, -0.417584
16.643896, -7.048530, -0.239420, 3.763685, 0.488956, 1.425324, -0.370712
16.648304, -7.173028, -0.277727, 3.169923, 0.759534, 1.238903, -0.318514
16.652090, -7.173028, -0.296881, 2.499547, 0.929976, 1.041829, -0.272708
16.655747, -7.086837, -0.306458, 2.126051, 0.969391, 0.903344, -0.240750
16.663847, -7.000646, -0.172383, 1.666364, 0.891626, 0.864995, -0.216249
16.668238, -7.144298, -0.124498, 1.685518, 0.728641, 0.882039, -0.204531
16.672138, -7.374141, -0.086191, 1.915361, 0.531567, 0.947020, -0.197074
16.675884, -7.498640, -0.057461, 2.202666, 0.366451, 1.024784, -0.174703
16.679907, -7.460332, -0.076614, 2.557007, 0.284426, 1.090831, -0.142745
16.687897, -7.632715, 0.067038, 3.438074, 0.287621, 1.128115, -0.111853
16.691664, -7.766790, 0.201113, 3.639187, 0.380299, 1.157942, -0.069242
16.695662, -7.833828, 0.363919, 3.610456, 0.508131, 1.184574, -0.026632
16.703823, -7.431602, 0.871489, 2.585738, 0.650877, 1.230380, -0.010653
16.707990, -7.029376, 1.130063, 1.877054, 0.729706, 1.262338, -0.014914
16.712188, -6.617573, 1.407791, 0.881066, 0.735032, 1.264469, -0.064981
16.715844, -6.426037, 1.647211, 0.086191, 0.647681, 1.235707, -0.156594
16.723776, -6.847417, 1.944092, -0.995988, 0.515588, 1.186705, -0.251402
16.728148, -6.598420, 1.810017, -1.283292, 0.358994, 1.103614, -0.338754
16.731941, -6.502652, 1.628057, -1.474828, 0.204531, 1.012001, -0.413323
16.735615, -6.809110, 1.513135, -1.522712, 0.087352, 0.886300, -0.476173
16.743768, -6.933608, 1.024718, -1.340753, 0.006392, 0.714792, -0.535828
16.748133, -7.153875, 0.756568, -1.082179, -0.027697, 0.509196, -0.574178
16.751937, -7.527370, 0.430956, -0.622492, -0.019175, 0.283360, -0.593352
16.755837, -7.929596, 0.114922, -0.095768, 0.022371, 0.063916, -0.589091
16.763750, -8.609550, -0.660800, 1.197101, 0.079895, -0.091613, -0.557133
16.767892, -8.877700, -0.928950, 1.857901, 0.139550, -0.153398, -0.510262
16.771888, -9.165004, -1.120486, 2.240973, 0.164051, -0.127832, -0.449542
16.775561, -9.404425, -1.350330, 2.509123, 0.188552, -0.063916, -0.397344
16.783710, -10.247183, -1.532289, 2.853889, 0.204531, 0.021305, -0.336624
16.787851, -10.639832, -1.541866, 2.738967, 0.185356, 0.127832, -0.255663
16.792047, -10.812215, -1.532289, 2.499547, 0.167247, 0.249272, -0.160855
16.795511, -10.812215, -1.379060, 2.145205, 0.125701, 0.353668, -0.060720
16.803781, -10.256760, -0.727837, 0.948104, 0.072438, 0.399474, 0.017044
16.807841, -9.921572, -0.383072, 0.430956, 0.004261, 0.368582, 0.054328
16.812034, -9.835381, 0.009577, 0.057461, -0.103331, 0.298274, 0.068177
16.815502, -9.710882, 0.344765, -0.143652, -0.232228, 0.227967, 0.060720
16.823693, -9.222465, 0.814029, 0.095768, -0.340885, 0.173638, 0.049002
16.827798, -8.906430, 0.909797, 0.383072, -0.422910, 0.122505, 0.008522
16.831795, -8.561666, 0.861913, 0.689530, -0.416518, 0.029827, -0.055394
16.835657, -8.408437, 0.727837, 1.034295, -0.358994, -0.100135, -0.136354
16.843673, -8.810662, 0.191536, 1.685518, -0.259925, -0.241815, -0.190682
16.847989, -9.069236, -0.162806, 1.982399, -0.160855, -0.353668, -0.221575
16.851766, -9.241618, -0.459687, 2.135628, -0.076699, -0.436758, -0.204531
16.855626, -9.461885, -0.718261, 2.250550, -0.025566, -0.490022, -0.161920
16.863665, -9.567230, -1.063026, 2.892196, 0.019175, -0.517718, -0.103331
16.867745, -9.528923, -1.206678, 3.323152, 0.070307, -0.516653, -0.047937
16.871741, -9.375694, -1.331176, 3.620033, 0.113983, -0.500674, 0.001065
16.875604, -9.548077, -1.398214, 3.811569, 0.164051, -0.468716, 0.042611
16.883627, -10.189722, -1.264138, 3.763685, 0.194943, -0.421845, 0.085221
16.887904, -10.419566, -1.120486, 3.600879, 0.189617, -0.371777, 0.142745
16.891896, -10.371682, -0.890643, 3.495534, 0.138484, -0.316384, 0.200270
16.895365, -10.256760, -0.670376, 3.514688, 0.043676, -0.216249, 0.231162
16.903696, -9.864111, -0.469264, 3.801992, -0.057524, -0.085221, 0.245011
16.907866, -9.873688, -0.478840, 3.945644, -0.091613, 0.054328, 0.259925
16.911657, -9.959879, -0.459687, 3.955221, -0.071373, 0.162985, 0.270577
16.915325, -9.825804, -0.421380, 3.677494, -0.012783, 0.204531, 0.278034
16.923602, -9.921572, -0.363919, 2.595315, 0.059655, 0.172573, 0.270577
16.927851, -10.007763, -0.325611, 2.164358, 0.082025, 0.110788, 0.263120
16.931874, -9.959879, -0.335188, 1.896208, 0.046872, 0.062851, 0.263120
16.935480, -9.969456, -0.325611, 1.618480, -0.041545, 0.037284, 0.282295
16.943593, -9.959879, -0.306458, 1.733402, -0.132093, 0.028762, 0.305731
16.947608, -9.873688, -0.220267, 1.924938, -0.222640, 0.038350, 0.353668
16.951610, -9.615114, -0.047884, 2.154782, -0.273773, 0.057524, 0.394148
16.955475, -9.490616, 0.220267, 2.269703, -0.285491, 0.068177, 0.433563
16.963629, -8.820239, 0.814029, 2.557007, -0.252468, 0.062851, 0.452737
16.967564, -8.418014, 1.053449, 2.662352, -0.194943, 0.060720, 0.453803
16.971762, -8.101978, 1.264138, 2.537854, -0.148072, 0.083091, 0.427171
16.975429, -7.872135, 1.379060, 2.384625, -0.093743, 0.105461, 0.394148
16.983540, -7.546524, 1.417367, 1.829170, -0.037284, 0.109722, 0.357929
16.987551, -7.536947, 1.446098, 1.340753, 0.012783, 0.083091, 0.323840
16.991726, -7.651869, 1.474828, 0.871489, 0.042611, -0.014914, 0.291882
16.995386, -7.785944, 1.465251, 0.507571, 0.040480, -0.164051, 0.239684
17.003606, -7.785944, 1.225831, 0.220267, -0.011718, -0.311057, 0.193878
17.007518, -7.929596, 1.149217, 0.411803, -0.125701, -0.405866, 0.152333
17.011511, -8.063671, 1.082179, 0.852336, -0.285491, -0.431432, 0.108657
17.015177, -8.418014, 1.063026, 1.369483, -0.461259, -0.394148, 0.052198
17.023519, -8.350976, 0.900220, 2.585738, -0.649811, -0.319579, 0.019175
17.027666, -8.657434, 0.928950, 3.313575, -0.796818, -0.203466, -0.040480
17.031673, -8.437167, 0.785298, 4.012682, -0.906540, -0.090547, -0.100135
17.035328, -8.303091, 0.612916, 4.635174, -0.992826, 0.076699, -0.159790
17.043547, -8.580819, 0.325611, 5.516241, -1.042894, 0.301470, -0.211988
17.047630, -8.839393, 0.172383, 5.746084, -1.071656, 0.533697, -0.233293
17.051631, -8.954314, -0.028730, 5.832275, -1.032241, 0.742489, -0.232228
17.055295, -9.155427, -0.191536, 5.851429, -0.949151, 0.924650, -0.199204
17.063495, -9.318233, -0.354342, 5.544971, -0.804275, 1.072721, -0.150202
17.067411, -9.605537, -0.306458, 5.315128, -0.634898, 1.170726, -0.093743
17.071413, -9.758766, -0.201113, 4.960786, -0.468716, 1.241033, -0.010653
17.075245, -9.576807, -0.086191, 4.548983, -0.322775, 1.326254, 0.070307
17.083451, -8.992621, 0.239420, 3.620033, -0.210922, 1.433846, 0.123571
17.087377, -8.523358, 0.373495, 2.930503, -0.124636, 1.562743, 0.150202
17.091369, -7.977480, 0.488417, 2.087744, -0.068177, 1.673530, 0.157659
17.095238, -7.556100, 0.699107, 1.197101, -0.030893, 1.718271, 0.122505
17.103441, -7.287950, 0.995988, -0.775721, -0.017044, 1.645833, 0.051133
17.107337, -7.441179, 1.101333, -1.541866, -0.045806, 1.494566, -0.030893
17.111330, -7.536947, 1.120486, -2.126051, -0.102265, 1.281513, -0.101200
17.115192, -7.795521, 1.120486, -2.480393, -0.183225, 1.029045, -0.169377
17.123074, -7.766790, 1.015141, -2.394202, -0.298274, 0.788296, -0.227967
17.127185, -7.699753, 0.976834, -1.953669, -0.460194, 0.616788, -0.276969
17.130955, -7.718906, 0.986411, -1.340753, -0.637028, 0.544350, -0.321710
17.134956, -7.651869, 0.967257, -0.593762, -0.810666, 0.536893, -0.364320
17.143355, -7.623138, 0.948104, 1.206678, -0.953412, 0.594418, -0.409062
17.147498, -7.603985, 0.967257, 2.145205, -1.029045, 0.705205, -0.462325
17.151285, -7.527370, 0.881066, 2.738967, -1.036502, 0.836233, -0.530502
17.154913, -7.642292, 0.804452, 3.485958, -0.981109, 0.991761, -0.586961
17.163308, -8.216900, 0.574608, 4.242526, -0.852212, 1.169660, -0.622114
17.167438, -8.255207, 0.421380, 4.328717, -0.672182, 1.339037, -0.631702
17.171431, -8.283937, 0.229843, 4.098873, -0.452737, 1.457282, -0.637028
17.175098, -8.303091, 0.076614, 3.773262, -0.229032, 1.539307, -0.635963
17.183301, -8.590396, -0.258574, 2.576161, -0.057524, 1.591505, -0.637028
17.187196, -8.973468, -0.383072, 2.097321, 0.064981, 1.640507, -0.633832
17.191192, -8.820239, -0.679953, 1.589750, 0.115049, 1.657551, -0.605070
17.194855, -9.059659, -0.890643, 1.130063, 0.107592, 1.693770, -0.545415
17.203334, -9.385271, -1.101333, 0.689530, 0.069242, 1.738512, -0.469782
17.207192, -9.375694, -1.130063, 0.641646, 0.033023, 1.777926, -0.377104
17.211352, -9.232041, -1.110910, 0.612916, 0.014914, 1.793905, -0.289752
17.215018, -9.040505, -1.053449, 0.517148, 0.049002, 1.755556, -0.207727
17.223219, -9.251195, -0.708684, 0.545878, 0.103331, 1.658617, -0.135289
17.227146, -9.251195, -0.517148, 0.612916, 0.160855, 1.539307, -0.066046
17.231138, -9.107543, -0.239420, 0.718261, 0.206661, 1.462608, -0.009587
17.234802, -8.772355, 0.047884, 0.794875, 0.235423, 1.440238, 0.023436
17.243177, -8.140285, 0.785298, 0.995988, 0.235423, 1.446629, 0.028762
17.247102, -7.632715, 1.110910, 1.101333, 0.218379, 1.483913, -0.013848
17.251120, -7.316680, 1.379060, 1.206678, 0.200270, 1.557417, -0.117179
17.254965, -7.038953, 1.541866, 1.120486, 0.160855, 1.639442, -0.270577
17.262917, -7.096414, 1.493982, 0.967257, 0.136354, 1.732120, -0.429302
17.266924, -7.335834, 1.398214, 0.967257, 0.099070, 1.830124, -0.567786
17.270829, -7.450756, 1.168370, 0.938527, 0.079895, 1.950499, -0.676443
17.274918, -7.527370, 0.976834, 0.890643, 0.079895, 2.086853, -0.774447
17.283163, -7.833828, 0.296881, 0.517148, 0.121440, 2.216815, -0.839428
17.287248, -7.852982, -0.134075, 0.248997, 0.214118, 2.311624, -0.882039
17.291210, -7.920019, -0.632069, -0.105345, 0.331297, 2.378736, -0.898018
17.294681, -8.188169, -1.177947, -0.622492, 0.480434, 2.392584, -0.878843
17.303108, -8.647857, -2.193089, -1.982399, 0.642354, 2.359561, -0.818123
17.307206, -8.791509, -2.710236, -2.738967, 0.811732, 2.266883, -0.711597
17.311203, -9.088389, -3.141193, -3.648763, 0.954477, 2.097506, -0.573112
17.314665, -9.624691, -3.438074, -4.510676, 1.072721, 1.878061, -0.380299
17.323080, -10.400413, -3.869030, -6.052542, 1.156877, 1.577657, -0.161920
17.326962, -10.630256, -3.926491, -6.636727, 1.188835, 1.223989, 0.079895
17.330961, -10.658986, -3.801992, -7.115568, 1.146224, 0.858603, 0.316384
17.334824, -10.601525, -3.533842, -7.383718, 1.021589, 0.513457, 0.508131
17.343033, -9.892841, -2.882619, -7.354988, 0.840494, 0.217314, 0.657268
17.347148, -9.691729, -2.489970, -7.019799, 0.602940, -0.009587, 0.738228
17.350921, -9.595961, -2.059013, -6.483498, 0.357929, -0.185356, 0.773382
17.354587, -9.356541, -1.762132, -5.736507, 0.117179, -0.320645, 0.778708
17.363027, -9.366117, -1.264138, -3.897760, -0.073503, -0.417584, 0.749946
17.367107, -9.481039, -1.139640, -2.901772, -0.194943, -0.472977, 0.720119
17.370904, -9.519346, -1.034295, -1.848324, -0.268447, -0.508131, 0.700944
17.374774, -9.624691, -0.995988, -0.909797, -0.278034, -0.508131, 0.658333
17.382947, -10.199299, -0.957681, 0.459687, -0.255663, -0.470847, 0.626375
17.386864, -10.448297, -1.005565, 0.976834, -0.210922, -0.386691, 0.602940
17.391063, -10.687716, -1.072602, 1.426944, -0.172573, -0.256729, 0.618919
17.394732, -10.955867, -1.072602, 1.723825, -0.113983, -0.088417, 0.661529
17.402853, -10.965444, -0.727837, 1.570596, -0.018109, 0.079895, 0.723315
17.407032, -10.745177, -0.421380, 1.177947, 0.089482, 0.207727, 0.778708
17.411052, -10.352529, -0.057461, 0.670376, 0.205596, 0.294013, 0.797883
17.414690, -10.065224, 0.354342, 0.057461, 0.289752, 0.354733, 0.793622
17.422897, -9.222465, 1.053449, -1.235408, 0.331297, 0.389887, 0.737163
17.427010, -9.107543, 1.312023, -1.867477, 0.346211, 0.394148, 0.653007
17.430780, -9.030929, 1.484405, -2.298434, 0.301470, 0.367516, 0.540089
17.434444, -9.002198, 1.465251, -2.710236, 0.254598, 0.309992, 0.426106
17.442847, -9.557653, 1.168370, -3.227384, 0.188552, 0.190682, 0.325971
17.446971, -10.237606, 1.005565, -2.978387, 0.084156, 0.003196, 0.274838
17.451000, -10.812215, 0.775721, -2.509123, -0.024501, 0.006392, 0.245011
17.454637, -10.208876, 0.440533, -2.221819, -0.129962, 0.093743, 0.269512
17.462418, -9.509769, 0.277727, -1.465251, -0.184291, 0.174703, 0.294013
17.466397, -9.911995, 0.191536, -1.206678, -0.154463, 0.198139, 0.287621
17.470565, -10.275913, 0.000000, -1.053449, -0.063916, 0.156594, 0.284426
17.474590, -10.572795, -0.287304, -1.043872, 0.046872, 0.075634, 0.314253
17.482803, -11.252748, -0.622492, -1.235408, 0.151268, 0.012783, 0.387756
17.486687, -11.405977, -0.545878, -1.379060, 0.208792, -0.051133, 0.485761
17.490882, -11.444284, -0.402226, -1.503559, 0.243946, -0.094809, 0.578439
17.494353, -11.425131, -0.201113, -1.532289, 0.258859, -0.136354, 0.659399
17.502788, -11.243171, 0.306458, -1.350330, 0.264186, -0.178964, 0.706270
17.506680, -11.118672, 0.565032, -1.177947, 0.249272, -0.197074, 0.721184
